OBJECTID,SEGMENT,ADT,ID,STREETNAME,STREETADDRESS,FILENAME,PERCENTILESPEED85,OUTCOME,COLLECTIONTYPE,X,Y,YEAR,PRE_NTMP_ADT,POST_NTMP_ADT,PRE_NTMP_SPEED,POST_NTMP_SPEED,POINT_X,POINT_Y
4138,AUSTIN TO CAROLINE,16254,8400,PEASE,1300,CBD_1300_PEASE_07172017,0,SUCCESS,MAJOR THOROUGHFARE ADT,3121404.28,13838134.33,2015,,,,,-95.36606408,29.74994074
4139,BAGBY TO FRANKLIN,5703,8420,PRESTON,300,!CBD_300_PRESTON_07182017!,0,SUCCESS,MAJOR THOROUGHFARE ADT,3120848.03,13843612.46,2017,,,,,-95.36728007,29.7650459
4140,CLEAR LAKE CITY BLVD TO VILLAGE DALE AVE,14710,9313,SPACE CENTER,13250,SPD-MJR_13250_SPACECENTER_05212018,48.5,SUCCESS,MAJOR THOROUGHFARE ADT,3193421.99,13784608.11,2018,,,,,-95.14478427,29.59647495
4141,ACADEMY TO STELLA LINK,0,8862,BELLFONTAINE,4036,SPD_4036_BELLFONTAINE_01082018,,SUCCESS,POST-NTMP,3097743.56,13820425.31,2017,,379,,26.500000,-95.44229346,29.70326365
4142,S WAYSIDE TO MYKAWA,1428,9237,SCHURMIER,6300,SPD_6300_SCHURMIER_05092018,50.5,SUCCESS,MAJOR THOROUGHFARE ADT,3140313.42,13786943.19,2018,,,,,-95.311589,29.60760299
4143,HARTSOOK TO GILPIN,4935,9240,FREY,8200,SPD_8200_FREY_05092018,35.0,SUCCESS,MAJOR THOROUGHFARE ADT,3166833.58,13799719.46,2018,,,,,-95.22687399,29.64039501
4144,EAST FWY TO WALLISVILLE,10935,9258,MCCARTY,400,SPD-MJR_400_MCCARTY_05142018,48.0,SUCCESS,MAJOR THOROUGHFARE ADT,3147184.33,13851054.43,2018,,,,,-95.28356599,29.78322599
4145,RUSK TO WALKER,16824,8438,LA BRANCH,800,CBD_800_LABRANCH_07032017,0,SUCCESS,MAJOR THOROUGHFARE ADT,3123362.68,13840229.99,2017,,,,,-95.35968966,29.75553358
4146,JEFFERSON TO ST JOSEPH PKWY,18752,8653,LOUISIANA,1800,CBD_1800_LOUISIANA_08152017,0,SUCCESS,MAJOR THOROUGHFARE ADT,3119304.06,13838845.03,2017,,,,,-95.37261025,29.7520735
4147,LEAWOOD TO LEAMOUNT,521,7262,BEXLEY,11307,SPD_11307_BEXLEY_02152016,29,SUCCESS,PRE-NTMP,3055259.36,13811927.91,2016,,,,,-95.57684659,29.68339213
4148,CHERRYDALE TO ROXBURY,2250,7573,WALTRIP,6127,SPD_6127_WALTRIP_05242016,31.4,SUCCESS,PRE-NTMP,3141658.06,13811541.37,2016,,,,,-95.30491394,29.67509987
4149,SMITH TO LOUISIANA,9723,7933,JEFFERSON,600,CBD_600_JEFFERSON_06272017,0,SUCCESS,MAJOR THOROUGHFARE ADT,3119275.8,13839112.67,2017,,,,,-95.37267311,29.75281157
4150,CLAY TO POLK,12327,8533,TRAVIS,1300,CBD_1300_TRAVIS_07252017,0,SUCCESS,MAJOR THOROUGHFARE ADT,3120761.7,13839895.8,2017,,,,,-95.36791581,29.75483735
4151,BELL TO CLAY,13379,8534,TRAVIS,1400,CBD_1400_TRAVIS_07252017,0,SUCCESS,MAJOR THOROUGHFARE ADT,3120580.6,13839620.96,2017,,,,,-95.36851319,29.75409737
4152,PEASE TO LEELAND,11609,8536,TRAVIS,1600,CBD_1600_TRAVIS_07252017,0,SUCCESS,MAJOR THOROUGHFARE ADT,3120225.8,13839068.7,2017,,,,,-95.36968486,29.75260966
4153,MCKINNEY TO LAMAR,7106,7397,CAROLINE,1000,CBD_1000_CAROLINE_06062016,,SUCCESS,MAJOR THOROUGHFARE ADT,3122443.74,13840020.36,2016,,,,,-95.36260499,29.75503599
4154,LAMAR TO DALLAS,7022,7398,CAROLINE,1100,CBD_1100_CAROLINE_06062016,,SUCCESS,MAJOR THOROUGHFARE ADT,3122267.63,13839752.74,2016,,,,,-95.36318598,29.75431545
4155,EASTEX FRWY TO LYONS,5424,7873,JENSEN,1200,SPD-MJR_1200_JENSEN_12122016,38.6,SUCCESS,MAJOR THOROUGHFARE ADT,3128483.18,13846368.73,2016,,,,,-95.34295461,29.77196769
4156,FUQUA TO COURT,5896,368,CHIMNEY ROCK,15900,0368,,SUCCESS,MAJOR THOROUGHFARE ADT,3086264.3,13780485.6,2011,,,,,-95.482221,29.59443099
4157,VETERANS MEMORIAL TO ELLA,8912,729,GULF BANK,1487,0729,0,SUCCESS,MAJOR THOROUGHFARE ADT,3100801.04,13887140.07,2009,,,,,-95.42624592,29.88638628
4158,GOLIAD TO ELDER,855,8672,WASHINGTON,1002,SPD-MJR_1002_WASHINGTON_09062017,23,SUCCESS,MAJOR THOROUGHFARE ADT,3120400.08,13844171.02,2017,,,,,-95.36863665,29.76661945
4159,E 20TH ST TO E 22ND ST,847,7384,HARVARD,2039,SPD_2039 HARVARD_05112016,26.7,SUCCESS,PRE-NTMP,3111064.91,13857984.86,2016,,,,,-95.39670583,29.80538307
4160,CAPITOL TO RUSK,15394,7625,SMITH,700,xxCBD_700_SMITH_06132016,,SUCCESS,MAJOR THOROUGHFARE ADT,3120999.98,13842110.21,2016,,,,,-95.36694844,29.76090371
4161,REAGAN TO RURAL,0,8734,REDAN,536,!SPD_536_REDAN_11292017,,SUCCESS,POST-NTMP,3117329.69,13852485.61,2017,402,400,25,26.500000,-95.37749824,29.78973534
4162,POLK TO LEELAND,6634,9275,CULLEN,1409,SPD-MJR_1409_CULLEN_05152018,36.9,SUCCESS,MAJOR THOROUGHFARE ADT,3129996.96,13834288.15,2018,,,,,-95.33937699,29.73863199
4163,EASTEX FWY TO WACO,5608,9284,LYONS,3711,SPD-MJR_3711_LYONS_05302018,35.0,SUCCESS,MAJOR THOROUGHFARE ADT,3131728.45,13847937.4,2018,,,,,-95.33257498,29.77599999
4164,CRAWFORD TO LA BRANCH,16575,9348,JEFFERSON,1500,CBD_1500_JEFFERSON_06132018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3121778.27,13837491.42,2018,,,,,-95.36494899,29.74814162
4165,CONGRESS TO FRANKLIN,3790,9520,AUSTIN,200,CBD_200_AUSTIN_08062018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3124168.51,13842090.36,2018,,,,,-95.35696859,29.76057814
4166,BELL TO CLAY,4382,9509,AUSTIN,1400,CBD_1400_AUSTIN_08062018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3121998.35,13838726.24,2018,,,,,-95.3641348,29.75151694
4167,MCKINNEY TO WALKER,7916,9514,AUSTIN,900,CBD_900_AUSTIN_08082018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3122866.81,13840087.85,2018,,,,,-95.36126566,29.75518531
4168,BAGBY TO I-45,10798,9557,MCKINNEY,300,CBD_300_MCKINNEY_07162018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3119903.78,13841862.71,2018,,,,,-95.37042601,29.760317
4169,LOUISIANA TO SMITH,11326,9559,MCKINNEY,600,CBD_600_MCKINNEY_07162018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3120701.07,13841347.32,2018,,,,,-95.36796476,29.7588323
4170,AUSTIN TO CAROLINE,5250,9565,MCKINNEY,1300,CBD_1300_MCKINNEY_07092018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3122670.15,13840059.69,2018,,,,,-95.36188792,29.75512473
4171,AUSTIN TO LA BRANCH,5654,9566,MCKINNEY,1400,CBD_1400_MCKINNEY_07092018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3122961.74,13839892.05,2018,,,,,-95.36098581,29.754639
4172,FANNIN TO MAIN,5641,9575,WALKER,1000,CBD_1000_WALKER_07092018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3122016.29,13840885.19,2018,,,,,-95.36386678,29.75744968
4173,MAIN TO FANNIN,11067,9486,ST JOSEPH PKWY,1000,CBD_1000_STJOSEPHPKWY_08012018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3120221.65,13838104.17,2018,,,,,-95.36979228,29.74995882
4174,MAIN TO TRAVIS,5005,9476,COMMERCE,900,CBD_900_COMMERCE_07242018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3123158.33,13843320.11,2018,,,,,-95.36003033,29.76404481
4175,BELLAIRE TO WILDE GLEN,16754,1472,SYNOTT,7300,1472,0,SUCCESS,MAJOR THOROUGHFARE ADT,3043080.09,13817131.96,2011,,,,,-95.61471392,29.69867232
4176,W 20TH ST TO NORTH LOOP,6749,1477,TC JESTER E,2424,1477,,SUCCESS,MAJOR THOROUGHFARE ADT,3098500.69,13858244.04,2013,,,,,-95.43628,29.807154
4177,PINEMONT TO TIDWELL,15312,1484,TC JESTER,5405,1484,,SUCCESS,MAJOR THOROUGHFARE ADT,3091012.6,13871762.82,2012,,,,,-95.45859037,29.8449383
4178,LOCKWOOD TO LAWNDALE,8785,1492,TELEPHONE,1309,1492,,SUCCESS,MAJOR THOROUGHFARE ADT,3133913.18,13831726.41,2012,,,,,-95.327296,29.731253
4179,GULF FWY TO WAYSIDE,11922,1495,TELEPHONE,2978,1495,,SUCCESS,MAJOR THOROUGHFARE ADT,3136851.52,13825879.24,2012,,,,,-95.318622,29.71492701
4180,GRIGGS TO WINKLER,14608,1498,TELEPHONE,4125,1498,,SUCCESS,MAJOR THOROUGHFARE ADT,3140738.67,13822280.41,2012,,,,,-95.30674,29.704698
4181,FUQUA TO SOUTH BELT,39559,1506,TELEPHONE,10901,1506,,SUCCESS,MAJOR THOROUGHFARE ADT,3148460.73,13787089.07,2009,,,,,-95.285947,29.607295
4182,MAIN TO TRAVIS,14410,9358,PEASE,900,CBD_900_PEASE_06192018,0,SUCCESS,MAJOR THOROUGHFARE ADT,3120277.69,13838859.21,2018,,,,,-95.3695419,29.75202941
4183,GULF FWY TO GALVESTON RD,6634,1238,PARK PLACE,8269,1238,,SUCCESS,MAJOR THOROUGHFARE ADT,3152206.54,13817436.46,2009,,,,,-95.27112001,29.69038301
4184,MICHAUX TO REAGAN,8077,1259,PECORE,808,1259,0,SUCCESS,MAJOR THOROUGHFARE ADT,3116052.84,13852746.36,2010,,,,,-95.38149642,29.79056074
4185,HEMPSTEAD TO CLAY RD,7241,1269,PINEMONT,4601 S,1269,,SUCCESS,MAJOR THOROUGHFARE ADT,3072839.05,13868835.22,2010,,,,,-95.51616701,29.83839201
4186,SCOTT TO LOCKWOOD,6082,1271,POLK,4302,1271,0,SUCCESS,MAJOR THOROUGHFARE ADT,3130879.44,13834542.26,2009,,,,,-95.33657246,29.73925448
4187,W LOOP TO SAN FELIPE,31737,1274,POST OAK BLVD,1200,1274,,SUCCESS,MAJOR THOROUGHFARE ADT,3091892.27,13838405.01,2011,,,,,-95.45900226,29.7531739
4188,WESTHEIMER TO W ALABAMA,25883,1276,POST OAK BLVD,2600,1276,,SUCCESS,MAJOR THOROUGHFARE ADT,3091478.16,13833400.43,2011,,,,,-95.460784,29.73945199
4189,FULTON TO HARDY,7250,1295,QUITMAN,1320,1295,1,SUCCESS,MAJOR THOROUGHFARE ADT,3124793.02,13850393.13,2012,,,,,-95.35418555,29.78334615
4190,JENSEN TO EASTEX FWY,7973,1298,QUITMAN,2800,1298,,SUCCESS,MAJOR THOROUGHFARE ADT,3128760.55,13850588.69,2012,,,,,-95.34166469,29.78354302
4191,EASTEX FWY TO LIBERTY,6033,1299,QUITMAN,2900,1299,,SUCCESS,MAJOR THOROUGHFARE ADT,3129620.3,13850912.28,2012,,,,,-95.33892371,29.78435848
4192,SOUTH FWY TO SCOTT,13225,1310,REED,3400,1310,,SUCCESS,MAJOR THOROUGHFARE ADT,3119884.5,13804705.94,2011,,,,,-95.374117,29.65818499
4193,CEBRA TO WHEATLEY,16686,1514,TIDWELL,1800,1514,,SUCCESS,MAJOR THOROUGHFARE ADT,3097457.61,13872705.4,2012,,,,,-95.43817899,29.84699099
4194,AIRLINE TO FULTON,21624,1519,TIDWELL,24,1519,0,SUCCESS,MAJOR THOROUGHFARE ADT,3115270.64,13872731.32,2011,,,,,-95.38201243,29.84555885
4195,GREENBRIAR TO KIRBY,10540,1533,UNIVERSITY,2331,1533,,SUCCESS,MAJOR THOROUGHFARE ADT,3106641.83,13824998.86,2011,,,,,-95.413835,29.71508798
4196,N WAYSIDE TO MCCARTY,5144,1557,WALLISVILLE,8000,1557,,SUCCESS,MAJOR THOROUGHFARE ADT,3147010.73,13853151.07,2012,,,,,-95.28390301,29.78900398
4197,MAXEY TO GREENS BAYOU E CITY LIMIT,16960,1561,WALLISVILLE,12600,1561,,SUCCESS,MAJOR THOROUGHFARE ADT,3168455.46,13859169.02,2012,,,,,-95.21571599,29.803654
4198,STUDEMONT TO YALE,16874,1565,WASHINGTON,3500,1565,,SUCCESS,MAJOR THOROUGHFARE ADT,3111984.09,13844894.15,2011,,,,,-95.395081,29.769323
4199,WASHINGTON TO HEIGHTS,7995,1574,WAUGH,55,1574,,SUCCESS,MAJOR THOROUGHFARE ADT,3111046.06,13844049.83,2011,,,,,-95.3981183,29.76708169
4200,AVE W TO CLINTON,15049,1594,WAYSIDE,2310,1594,,SUCCESS,MAJOR THOROUGHFARE ADT,3142325.22,13839549.52,2012,,,,,-95.30002399,29.75202699
4201,CLINTON TO MARKET,28454,1595,WAYSIDE,1100,1595,,SUCCESS,MAJOR THOROUGHFARE ADT,3144352.01,13846204.29,2012,,,,,-95.29297501,29.77014201
4202,WALLISVILLE TO LIBERTY,9892,1598,WAYSIDE,3500,1598,,SUCCESS,MAJOR THOROUGHFARE ADT,3145220.12,13855014.82,2012,,,,,-95.28935901,29.794283
4203,STELLA LINK TO S POST OAK,4206,1705,WILLOWBEND,4300,1705,,SUCCESS,MAJOR THOROUGHFARE ADT,3096008.13,13806272.68,2010,,,,,-95.449111,29.664506
4204,S POST OAK TO W BELLFORT,10368,1706,WILLOWBEND,5022,1706,,SUCCESS,MAJOR THOROUGHFARE ADT,3090310.71,13806147.73,2010,,,,,-95.46705501,29.66463699
4205,WESTHEIMER TO SAN FELIPE,15492,1711,WILLOWICK,2300,1711,,SUCCESS,MAJOR THOROUGHFARE ADT,3097489.53,13835463.14,2011,,,,,-95.44165224,29.74462032
4206,FOUNTAINVIEW TO VOSS,20550,1730,WOODWAY,6336,1730,,SUCCESS,MAJOR THOROUGHFARE ADT,3080058.51,13839142.47,2011,,,,,-95.49621099,29.75618101
4207,E CITY LIMIT TO MAGNOLIA POINT,1499,1731,WOLF RD (HUFFMAN-CLEVELAND),27609,1731,,SUCCESS,MAJOR THOROUGHFARE ADT,3202019.09,13952033.06,2012,,,,,-95.10018158,30.05584807
4208,WASHINGTON TO KATY FWY,10251,1733,YALE,125,1733,,SUCCESS,MAJOR THOROUGHFARE ADT,3110805.7,13846229.76,2011,,,,,-95.398664,29.77309401
4209,KATY FWY TO WHITE OAK,11143,1734,YALE,400,1734,,SUCCESS,MAJOR THOROUGHFARE ADT,3110724.72,13848188.92,2010,,,,,-95.39872901,29.77848599
4210,W 11TH ST TO W 20TH ST,12565,1736,YALE,1515,1736,,SUCCESS,MAJOR THOROUGHFARE ADT,3110377.08,13855498.81,2010,,,,,-95.39911499,29.79860799
4211,TIDWELL TO PARKER,7648,1741,YALE,6005,1741,,SUCCESS,MAJOR THOROUGHFARE ADT,3108526.06,13875161.67,2010,,,,,-95.40304199,29.85281099
4212,WESTHEIMER TO ALABAMA,6102,1751,YORKTOWN,2690,1751,,SUCCESS,MAJOR THOROUGHFARE ADT,3088351.27,13832946.48,2011,,,,,-95.47067601,29.73846401
4213,W 20TH ST TO E TC JESTER,10000,1759,18TH ST W,1400,1759,,SUCCESS,MAJOR THOROUGHFARE ADT,3102136.12,13856507.45,2010,,,,,-95.42498929,29.80207557
4214,MANGUM TO NW FWY,18826,1770,34TH ST W,4916,1770,,SUCCESS,MAJOR THOROUGHFARE ADT,3089976.57,13862502.69,2010,,,,,-95.4627403,29.81957127
4215,ANTOINE TO HEMPSTEAD,16993,1772,34TH ST W,6008,1772,,SUCCESS,MAJOR THOROUGHFARE ADT,3084989.01,13862240.7,2010,,,,,-95.478487,29.81926499
4216,N SHEPHERD TO ELLA,12110,1773,43RD ST W,751,1773,,SUCCESS,MAJOR THOROUGHFARE ADT,3104945.34,13865663.08,2010,,,,,-95.41525098,29.827005
4217,GRAY TO PIERCE,8915,1803,BRAZOS,2000,M019,,SUCCESS,MAJOR THOROUGHFARE ADT,3118424.54,13838690.76,2012,,,,,-95.37539584,29.75172444
4218,ELGIN TO STUART,6740,1804,BRAZOS,3200,M020,,SUCCESS,MAJOR THOROUGHFARE ADT,3116577.26,13835794.09,2012,,,,,-95.38149723,29.74391965
4219,GRAY TO PIERCE,3876,1814,CRAWFORD,2000,M030,,SUCCESS,MAJOR THOROUGHFARE ADT,3121452.2,13836654.81,2012,,,,,-95.36605799,29.7458699
4220,CLEBURNE TO ISABELLA,101,1815,CRAWFORD,4000,M031,,SUCCESS,MAJOR THOROUGHFARE ADT,3118508.68,13831970.14,2012,,,,,-95.37578705,29.7332443
4221,FANNIN TO SAN JACINTO,201,1820,DREW,1100,M036,,SUCCESS,MAJOR THOROUGHFARE ADT,3119025.63,13835644.51,2012,,,,,-95.37380001,29.74329999
4222,CRAWFORD TO LA BRANCH,8217,1836,ELGIN,1500,M052,,SUCCESS,MAJOR THOROUGHFARE ADT,3119548.9,13834021.12,2012,,,,,-95.37231049,29.73879316
4223,CRAWFORD TO JACKSON,14275,1837,ELGIN,1600,M053,,SUCCESS,MAJOR THOROUGHFARE ADT,3119791.29,13833853.52,2012,,,,,-95.37156344,29.7383118
4224,FANNIN TO SAN JACINTO,8172,1846,GRAY,1100,M062,,SUCCESS,MAJOR THOROUGHFARE ADT,3120149.66,13837360.8,2012,,,,,-95.37009174,29.74792167
4225,CHENEVERT TO HAMILTON,374,1850,HADLEY,1800,M066,,SUCCESS,MAJOR THOROUGHFARE ADT,3121760.34,13835560.35,2012,,,,,-95.36519458,29.74283524
4226,DREW TO TUAM ST,583,1851,HELENA,2800,M067,,SUCCESS,MAJOR THOROUGHFARE ADT,3116307.72,13837264.92,2012,,,,,-95.38220287,29.74798546
4227,FANNIN TO SAN JACINTO,2178,1853,HOLMAN,1100,M069,,SUCCESS,MAJOR THOROUGHFARE ADT,3117996.03,13834032.79,2012,,,,,-95.37720032,29.73895759
4228,GRAY TO PIERCE,15904,1858,LOUISIANA,2000,M074,,SUCCESS,MAJOR THOROUGHFARE ADT,3118934.57,13838280.22,2012,,,,,-95.37382934,29.75055252
4229,GRAY TO PIERCE,3610,1860,MAIN,2016,M076,0,SUCCESS,MAJOR THOROUGHFARE ADT,3119772.93,13837735.08,2012,,,,,-95.37124181,29.7489826
4230,ALBANY TO HELENA,1060,1863,MCGOWEN,100,M079,,SUCCESS,MAJOR THOROUGHFARE ADT,3116496.73,13837968.49,2012,,,,,-95.38153891,29.74990328
4231,BRAZOS TO SMITH,3065,1867,MCGOWEN,500,M083,,SUCCESS,MAJOR THOROUGHFARE ADT,3117645.86,13837230.66,2012,,,,,-95.37799119,29.7477774
4232,LOUISIANA TO MILAM,4763,1869,MCGOWEN,700,M085,,SUCCESS,MAJOR THOROUGHFARE ADT,3118226.97,13836852.93,2012,,,,,-95.37619763,29.74668964
4233,AUSTIN TO CAROLINE,4869,1875,MCGOWEN,1300,M091,,SUCCESS,MAJOR THOROUGHFARE ADT,3119897.62,13835767.38,2012,,,,,-95.37104144,29.74356335
4234,HIRSCH TO LOCKWOOD,2498,1607,WEAVER,4435,1607,,SUCCESS,MAJOR THOROUGHFARE ADT,3133629.68,13869135.37,2012,,,,,-95.32448499,29.83410099
4235,LOCKWOOD TO LEY RD-E CROSSTIMBERS,2604,1608,WEAVER,5514,1608,,SUCCESS,MAJOR THOROUGHFARE ADT,3137432.26,13869309.32,2012,,,,,-95.31247999,29.83424999
4236,KIRBY TO BUFFALO SPEEDWAY,25348,1632,WESTHEIMER,3262,1632,,SUCCESS,MAJOR THOROUGHFARE ADT,3102889.84,13834716.81,2011,,,,,-95.42471398,29.74211599
4237,WESLAYAN TO WEST LOOP,38300,1634,WESTHEIMER,4701,1634,,SUCCESS,MAJOR THOROUGHFARE ADT,3092854.74,13834051.86,2011,,,,,-95.45638598,29.741128
4238,DAIRY ASHFORD TO ELDRIDGE,54641,1645,WESTHEIMER,12970,1645,,SUCCESS,MAJOR THOROUGHFARE ADT,3042463.94,13830690.22,2011,,,,,-95.61541814,29.73599149
4239,RICHMOND TO ADDICKS CLODINE,35304,1648,WESTHEIMER,15300,1648,,SUCCESS,MAJOR THOROUGHFARE ADT,3030192.62,13828969.38,2011,,,,,-95.654225,29.73223199
4240,GESSNER TO WEST BELT,31236,1660,WESTPARK,10415,1660,,SUCCESS,MAJOR THOROUGHFARE ADT,3062875.87,13826363.37,2011,,,,,-95.55152899,29.72245799
4241,WILCREST TO KIRKWOOD,15429,1662,WESTPARK,11555,1662,,SUCCESS,MAJOR THOROUGHFARE ADT,3054755.45,13825392.81,2011,,,,,-95.57719199,29.72044599
4242,DAIRY ASHFORD TO ELDRIDGE,6611,1664,WESTPARK,12600,1664,0,SUCCESS,MAJOR THOROUGHFARE ADT,3044713.1,13826299.94,2011,,,,,-95.60873499,29.723744
4243,PINEMONT TO TIDWELL,11236,1673,WHEATLEY,5400,1673,,SUCCESS,MAJOR THOROUGHFARE ADT,3100477.76,13871754.48,2010,,,,,-95.428748,29.844124
4244,CHENEVERT TO HAMILTON,97,1888,ROSALIE,1800,M104,,SUCCESS,MAJOR THOROUGHFARE ADT,3120562.06,13833688.19,2012,,,,,-95.36915199,29.73779158
4245,BAGBY TO BRAZOS,2242,1899,TUAM,400,M115,,SUCCESS,MAJOR THOROUGHFARE ADT,3116638.33,13836887.23,2012,,,,,-95.3811983,29.74691917
4246,BUTE TO TRAVIS,16472,1906,WHEELER-RICHMOND,300-400,M122,,SUCCESS,MAJOR THOROUGHFARE ADT,3115868.24,13832380.87,2012,,,,,-95.38406301,29.734598
4247,CHARTRES TO HAMILTON,5915,1932,CONGRESS,1900,C023,,SUCCESS,MAJOR THOROUGHFARE ADT,3125581.56,13840971.98,2012,,,,,-95.352627,29.75738298
4248,CAROLINE TO SAN JACINTO,5684,1936,DALLAS,1200,C027,,SUCCESS,MAJOR THOROUGHFARE ADT,3122017.99,13839695.33,2012,,,,,-95.363978,29.75417899
4249,MCKINNEY TO LAMAR,13829,1939,FANNIN,1000,C030,,SUCCESS,MAJOR THOROUGHFARE ADT,3121892.49,13840392.86,2012,,,,,-95.364305,29.75610701
4250,BAGBY TO I-45,11657,1964,MCKINNEY,300,C055,,SUCCESS,MAJOR THOROUGHFARE ADT,3119903.78,13841862.71,2012,,,,,-95.37042601,29.760317
4251,CAROLINE TO SAN JACINTO,8917,1970,PEASE,1200,C061,,SUCCESS,MAJOR THOROUGHFARE ADT,3121127.93,13838303.74,2012,,,,,-95.36691799,29.75043
4252,CAROLINE TO SAN JACINTO,1998,1976,PRAIRIE,1200,C067,,SUCCESS,MAJOR THOROUGHFARE ADT,3123295.58,13841647.64,2012,,,,,-95.35976199,29.75943599
4253,ST JOSEPH PKWY TO PIERCE,19576,1987,SMITH,1900,C078,,SUCCESS,MAJOR THOROUGHFARE ADT,3118900.57,13838847.61,2012,,,,,-95.37388101,29.752115
4254,CHARTRES TO HAMILTON,10665,1990,ST JOSEPH PKWY,1900,C081,,SUCCESS,MAJOR THOROUGHFARE ADT,3122748.35,13836474.69,2012,,,,,-95.36199299,29.74526401
4255,PATTERSON TO WASHINGTON,5221,2013,PATTERSON,1000,5026,,SUCCESS,APPROACH,3108456.57,13845312.02,2012,,,,,-95.40615431,29.77077011
4256,MILAM TO TRAVIS,7331,2033,RUSK,800,5035,,SUCCESS,MAJOR THOROUGHFARE ADT,3121602.87,13841544.88,2012,,,,,-95.36510452,29.75929829
4257,LOUISIANA TO SMITH,10833,2130,MCKINNEY,600,5178,,SUCCESS,MAJOR THOROUGHFARE ADT,3120701.07,13841347.32,2012,,,,,-95.36796476,29.7588323
4258,FANNIN TO SAN JACINTO,3738,2157,BELL,1100,5187,,SUCCESS,MAJOR THOROUGHFARE ADT,3121243.38,13839016.75,2012,,,,,-95.36648453,29.75237998
4259,SMITH TO LOUISIANA,10658,2162,TEXAS,600,5127,,SUCCESS,MAJOR THOROUGHFARE ADT,3121436.24,13842431.84,2012,,,,,-95.36554259,29.7617505
4260,MILAM TO LOUISIANA,3215,2166,BELL,700,5191,,SUCCESS,MAJOR THOROUGHFARE ADT,3120102.35,13839756.55,2012,,,,,-95.37000646,29.75451089
4261,JACKSON TO CRAWFORD,11846,2100,CONGRESS,1600,5116,,SUCCESS,MAJOR THOROUGHFARE ADT,3124770.98,13841494.19,2012,,,,,-95.35512919,29.75888785
4262,CRAWFORD TO LA BRANCH,12227,2101,CONGRESS,1500,5117,,SUCCESS,MAJOR THOROUGHFARE ADT,3124475.75,13841682.95,2012,,,,,-95.35604069,29.75943199
4263,LOUISIANA TO SMITH,14995,2111,WALKER,600,5113,,SUCCESS,MAJOR THOROUGHFARE ADT,3120888.04,13841600.21,2012,,,,,-95.367351,29.75951145
4264,LOUISIANA TO MILAM,6453,2134,PRESTON,700,5156,,SUCCESS,MAJOR THOROUGHFARE ADT,3122055.74,13842846.93,2012,,,,,-95.36355029,29.7628385
4265,JACKSON TO LA BRANCH,1991,2140,BELL,1500,5184,,SUCCESS,MAJOR THOROUGHFARE ADT,3122523.79,13838184.67,2012,,,,,-95.36253274,29.74998341
4266,CHENEVERT TO JACKSON,1970,2144,BELL,1700,2136,,SUCCESS,MAJOR THOROUGHFARE ADT,3122909.32,13837939.92,2012,,,,,-95.36134233,29.7492777
4267,FAIRFIELD TO WILDWOOD WAY,472,2045,IDYLWOOD,1400,5054,32.4,SUCCESS,PRE-NTMP,3139795.98,13828506.59,2012,,,,,-95.30908921,29.72189356
4268,S WAYSIDE TO IDYLWOOD,1033,2048,ESKRIDGE,6617,5057,29.7,SUCCESS,PRE-NTMP,3138619.47,13827241.93,2012,,,,,-95.31291969,29.71851946
4269,HAMILTON TO CHENEVERT,5852,2050,COMMERCE,1800,5059,,SUCCESS,MAJOR THOROUGHFARE ADT,3125668.43,13841694.93,2012,,,,,-95.35228229,29.75936269
4270,CONGRESS TO SMITH,7137,2060,FRANKLIN,500,5069,,SUCCESS,MAJOR THOROUGHFARE ADT,3121991.58,13843544.68,2012,,,,,-95.36368405,29.76476187
4271,MILAM TO LOUISIANA,10571,2061,FRANKLIN,700,5070,,SUCCESS,MAJOR THOROUGHFARE ADT,3122420.4,13843395.42,2012,,,,,-95.36234772,29.76431494
4272,AUSTIN TO LA BRANCH,5089,2123,MCKINNEY,1400,5172,,SUCCESS,MAJOR THOROUGHFARE ADT,3122961.74,13839892.05,2012,,,,,-95.36098581,29.754639
4273,MILAM TO LOUISIANA,10154,2279,LAMAR,700,5218,,SUCCESS,MAJOR THOROUGHFARE ADT,3120795.44,13840869.28,2012,,,,,-95.36771425,29.75751026
4274,BAGBY TO BRAZOS,8009,2284,DALLAS,400,5288,,SUCCESS,MAJOR THOROUGHFARE ADT,3119769.4,13841147.13,2012,,,,,-95.37091932,29.75836156
4275,GESSNER TO EDDYSTONE,18648,2362,GESSNER,1600,5356,,SUCCESS,APPROACH,3064153.98,13854547.23,2012,,,,,-95.54488091,29.79982631
4276,CAPITOL TO RUSK,3604,2370,CAROLINE,700,5408,,SUCCESS,MAJOR THOROUGHFARE ADT,3122972.24,13840846.8,2012,,,,,-95.36085912,29.7572624
